time	ctime	afmax	afmean	afrms	afxa	afya	aasp	efsp	aaxsx	efxsx	aaxsy	efxsy	efxs	ektc	ekrc	ekac	ekte	ekre	ekae	cft	sfxy	sfth	cmf	afxrms	afyrms	afzrms	ekrate	efktc	efkte	efkrate	cut	scix	sthe	sad	srd	crpm	ccrpm	cfr	ccfr	cpx	cpy	cpz	cm	ct	csn	cbn	cls	clx	cly	clz	echtlevel	easp	easpfq	esound	esoundfq	
260402 18:32:44.530	511.300						9.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	0.000	848.000	-201.536	180.945	225.779	3.000	16.000	600.000	941.000	0.000	5.000	5.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:44.630	511.400						8.786	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-201.536	180.945	225.779	3.000	16.000	600.000	941.000	0.000	5.000	4.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:44.730	511.500						8.920	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-201.536	180.945	225.779	3.000	16.000	600.000	941.000	0.000	5.000	4.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:44.830	511.600						9.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-201.536	180.945	225.779	3.000	16.000	600.000	941.000	0.000	5.000	4.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:44.930	511.700						8.831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	0.000	848.000	-201.490	180.906	225.779	3.000	16.000	600.000	941.000	0.000	5.000	4.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.030	511.800						8.884	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.531	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	5308.000	848.000	-197.171	177.197	225.779	3.000	16.000	600.000	941.000	0.000	62.000	68.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.130	511.900						9.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	11862.000	848.000	-178.111	160.833	225.779	3.000	16.000	600.000	941.000	0.000	22.000	24.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.230	512.000						8.923	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	11862.000	848.000	-163.711	148.469	225.779	3.000	16.000	600.000	941.000	0.000	14.000	16.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.330	512.100						8.843	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	11862.000	848.000	-149.311	136.105	225.779	3.000	16.000	600.000	941.000	0.000	14.000	14.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.430	512.200						9.104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	11862.000	848.000	-134.911	123.742	225.779	3.000	16.000	600.000	941.000	0.000	13.000	14.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.530	512.300						9.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	11862.000	848.000	-120.511	111.378	225.779	3.000	16.000	600.000	941.000	0.000	14.000	14.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.630	512.400						8.821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	11862.000	848.000	-106.111	99.014	225.779	3.000	16.000	600.000	941.000	1.000	13.000	14.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.730	512.500						9.115	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	11862.000	848.000	-86.911	82.529	225.779	3.000	16.000	600.000	941.000	1.000	14.000	14.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.830	512.600						9.097	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	11862.000	848.000	-77.311	74.287	225.779	3.000	16.000	600.000	941.000	1.000	13.000	15.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:45.930	512.700						8.807	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	11862.000	848.000	-58.111	57.802	225.779	3.000	16.000	600.000	941.000	1.000	14.000	14.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.030	512.800						9.086	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.186	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	11862.000	848.000	-43.711	45.438	225.779	3.000	16.000	600.000	941.000	1.000	14.000	15.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.130	512.900						9.135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.047	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	10465.000	848.000	-30.566	34.151	225.779	3.000	16.000	600.000	941.000	1.000	10.000	13.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.230	513.000						8.791	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.261	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	2613.000	848.000	-29.050	32.850	224.746	3.000	16.000	600.000	942.000	1.000	21.000	13.000	42.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.330	513.100						9.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.329	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	3287.000	848.000	-29.050	32.850	218.293	3.000	16.000	600.000	942.000	1.000	2.000	4.000	20.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.430	513.200						9.163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	206.293	3.000	16.000	600.000	942.000	1.000	6.000	7.000	17.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.530	513.300						8.812	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	190.293	3.000	16.000	600.000	942.000	1.000	6.000	7.000	22.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.630	513.400						8.981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	7500.000	848.000	-29.050	32.850	182.293	3.000	16.000	600.000	942.000	1.000	6.000	7.000	24.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.730	513.500						9.162	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	166.293	3.000	16.000	600.000	942.000	1.000	6.000	7.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.830	513.600						8.877	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	158.293	3.000	16.000	600.000	942.000	1.000	5.000	6.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:46.930	513.700						8.898	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	7500.000	848.000	-29.050	32.850	142.293	3.000	16.000	600.000	942.000	1.000	5.000	6.000	22.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.030	513.800						9.138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	130.293	3.000	16.000	600.000	942.000	1.000	5.000	6.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.130	513.900						8.974	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	118.293	3.000	16.000	600.000	942.000	1.000	5.000	5.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.230	514.000						8.808	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	106.293	3.000	16.000	600.000	942.000	1.000	4.000	5.000	23.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.330	514.100						9.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	94.293	3.000	16.000	600.000	942.000	1.000	4.000	5.000	24.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.430	514.200						9.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	7500.000	848.000	-29.050	32.850	82.293	3.000	16.000	600.000	942.000	1.000	4.000	5.000	24.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.530	514.300						8.765	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	66.293	3.000	16.000	600.000	942.000	1.000	4.000	4.000	22.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.630	514.400						9.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.750	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	7500.000	848.000	-29.050	32.850	58.293	3.000	16.000	600.000	942.000	1.000	4.000	4.000	24.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.730	514.500						9.129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.421	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	4212.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	87.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.830	514.600						8.739	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.018	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	176.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	40.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:47.930	514.700						9.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.030	514.800						9.160	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	30.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.130	514.900						8.791	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	5.000	4.000	31.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.230	515.000						9.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	31.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.330	515.100						9.153	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	5.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.430	515.200						8.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.530	515.300						8.926	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	5.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.630	515.400						9.117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.730	515.500						8.913	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	5.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.830	515.600						8.870	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	5.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:48.930	515.700						9.116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.030	515.800						9.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.130	515.900						8.822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	4.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.230	516.000						9.089	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	4.000	5.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.330	516.100						9.083	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.430	516.200						8.749	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.530	516.300						9.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	5.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.630	516.400						9.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.730	516.500						8.756	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	0.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.830	516.600						9.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:49.930	516.700						9.147	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	5.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.030	516.800						8.781	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	5.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.130	516.900						8.974	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.230	517.000						9.130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.330	517.100						8.816	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.430	517.200						8.917	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.530	517.300						9.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.630	517.400						8.944	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.730	517.500						8.855	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.830	517.600						9.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:50.930	517.700						9.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:51.030	517.800						8.820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.633				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	4999.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	5.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:51.130	517.900						9.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	0.000	848.000	-29.050	32.850	49.747	3.000	16.000	600.000	942.000	1.000	4.000	4.000	33.000	0.000	0.000	0.000	0.000	0.000	
260402 18:32:51.230	518.000						9.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	166.667				0.000	0.000	0.000	0.000	0	0.000	0.000	0.000	0.000	5000.000	5000.000	245.000	848.000	-29.050	32.850	45.740	3.000	16.000	600.000	942.000	1.000	5.000	4.000	32.000	0.000	0.000	0.000	0.000	0.000	
